run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,recovery,compliance,31776.75,107.0,44.138479893621245
stage_c_forward,recovery,compliance,32142.0,108.0,44.13849782266105
stage_c_forward,recovery,compliance,32507.25,109.0,44.138571603239804
stage_c_forward,recovery,compliance,32872.5,110.0,44.13857413412592
stage_c_forward,recovery,compliance,33237.75,111.0,44.1386263836898
stage_c_forward,recovery,compliance,33603.0,112.0,44.138697119748066
stage_c_forward,recovery,compliance,33968.25,113.0,44.138696781302386
stage_c_forward,recovery,compliance,34333.5,114.0,44.13872822421316
stage_c_forward,recovery,compliance,34698.75,115.0,44.13877166074055
stage_c_forward,recovery,compliance,35064.0,116.0,44.1387875511381
stage_c_forward,recovery,compliance,35429.25,117.0,44.13878861719162
stage_c_forward,recovery,compliance,35794.5,118.0,44.13881329275317
stage_c_forward,recovery,compliance,36159.75,119.0,44.13881370889409
stage_c_forward,recovery,compliance,36525.0,120.0,44.138825896242636
stage_c_forward,predevelopment,landholder,1.0,0.0027378507871321013,41.67646589397502
stage_c_forward,ops_stage_1,landholder,365.25,1.0,41.625482298398715
stage_c_forward,ops_stage_1,landholder,730.5,2.0,41.575562267586
stage_c_forward,ops_stage_1,landholder,1095.75,3.0,41.53450812858093
stage_c_forward,ops_stage_1,landholder,1461.0,4.0,41.50112328603685
stage_c_forward,ops_stage_1,landholder,1826.25,5.0,41.47347726486457
stage_c_forward,ops_stage_2,landholder,365.25,6.0,41.32158483684719
stage_c_forward,ops_stage_2,landholder,730.5,7.0,41.18728370308848
stage_c_forward,ops_stage_2,landholder,1095.75,8.0,41.08231026902302
stage_c_forward,ops_stage_2,landholder,1461.0,9.0,40.998483963607455
stage_c_forward,ops_stage_2,landholder,1826.25,10.0,40.92935362233146
stage_c_forward,ops_stage_3,landholder,365.25,11.0,40.77035368385921
stage_c_forward,ops_stage_3,landholder,730.5,12.0,40.63416643390237
stage_c_forward,ops_stage_3,landholder,1095.75,13.0,40.52893031037821
stage_c_forward,ops_stage_3,landholder,1461.0,14.0,40.44501775459633
stage_c_forward,ops_stage_3,landholder,1826.25,15.0,40.377498454279674
stage_c_forward,ops_stage_4,landholder,365.25,16.0,40.29813830595416
stage_c_forward,ops_stage_4,landholder,730.5,17.0,40.23150590477272
stage_c_forward,ops_stage_4,landholder,1095.75,18.0,40.178720721275276
stage_c_forward,ops_stage_4,landholder,1461.0,19.0,40.1363901465351
stage_c_forward,ops_stage_4,landholder,1826.25,20.0,40.101845116800455
stage_c_forward,recovery,landholder,365.25,21.0,40.24506897183351
stage_c_forward,recovery,landholder,730.5,22.0,40.40234686926244
stage_c_forward,recovery,landholder,1095.75,23.0,40.538910895790806
stage_c_forward,recovery,landholder,1461.0,24.0,40.658863679824435
stage_c_forward,recovery,landholder,1826.25,25.0,40.76580092390795
stage_c_forward,recovery,landholder,2191.5,26.0,40.86215315819164
stage_c_forward,recovery,landholder,2556.75,27.0,40.94936596825714
stage_c_forward,recovery,landholder,2922.0,28.0,41.02827246105699
stage_c_forward,recovery,landholder,3287.25,29.0,41.09938209832936
stage_c_forward,recovery,landholder,3652.5,30.0,41.163000742333416
stage_c_forward,recovery,landholder,4017.75,31.0,41.21909009247703
stage_c_forward,recovery,landholder,4383.0,32.0,41.26794285543321
stage_c_forward,recovery,landholder,4748.25,33.0,41.31046682028899
stage_c_forward,recovery,landholder,5113.5,34.0,41.347764751608274
stage_c_forward,recovery,landholder,5478.75,35.0,41.38092203334824
stage_c_forward,recovery,landholder,5844.0,36.0,41.41067587626351
stage_c_forward,recovery,landholder,6209.25,37.0,41.437479465163754
stage_c_forward,recovery,landholder,6574.5,38.0,41.46165562686134
stage_c_forward,recovery,landholder,6939.75,39.0,41.48344466056046
stage_c_forward,recovery,landholder,7305.0,40.0,41.503052920354314
stage_c_forward,recovery,landholder,7670.25,41.0,41.52067320579254
stage_c_forward,recovery,landholder,8035.5,42.0,41.53647982222767
stage_c_forward,recovery,landholder,8400.75,43.0,41.550657565999316
stage_c_forward,recovery,landholder,8766.0,44.0,41.56335033504111
stage_c_forward,recovery,landholder,9131.25,45.0,41.57470395264146
stage_c_forward,recovery,landholder,9496.5,46.0,41.58485370028361
stage_c_forward,recovery,landholder,9861.75,47.0,41.593915594476016
stage_c_forward,recovery,landholder,10227.0,48.0,41.60200850142656
stage_c_forward,recovery,landholder,10592.25,49.0,41.60922973855274
stage_c_forward,recovery,landholder,10957.5,50.0,41.61566959539106
stage_c_forward,recovery,landholder,11322.75,51.0,41.621411323209
stage_c_forward,recovery,landholder,11688.0,52.0,41.626525165874824
stage_c_forward,recovery,landholder,12053.25,53.0,41.631087517410435
stage_c_forward,recovery,landholder,12418.5,54.0,41.635150440420155
stage_c_forward,recovery,landholder,12783.75,55.0,41.63876855371586
stage_c_forward,recovery,landholder,13149.0,56.0,41.64199205786435
stage_c_forward,recovery,landholder,13514.25,57.0,41.644862323015246
stage_c_forward,recovery,landholder,13879.5,58.0,41.64741904007095
stage_c_forward,recovery,landholder,14244.75,59.0,41.649695529523235
stage_c_forward,recovery,landholder,14610.0,60.0,41.651720705524816
stage_c_forward,recovery,landholder,14975.25,61.0,41.653525095798464
stage_c_forward,recovery,landholder,15340.5,62.0,41.655130191262
stage_c_forward,recovery,landholder,15705.75,63.0,41.65655878166222
stage_c_forward,recovery,landholder,16071.0,64.0,41.65783067946147
stage_c_forward,recovery,landholder,16436.25,65.0,41.65896082285262
stage_c_forward,recovery,landholder,16801.5,66.0,41.65996797946586
stage_c_forward,recovery,landholder,17166.75,67.0,41.66086455756234
stage_c_forward,recovery,landholder,17532.0,68.0,41.66166544597662
stage_c_forward,recovery,landholder,17897.25,69.0,41.66236968269606
stage_c_forward,recovery,landholder,18262.5,70.0,41.663002256457325
stage_c_forward,recovery,landholder,18627.75,71.0,41.66356406951065
stage_c_forward,recovery,landholder,18993.0,72.0,41.664065028475484
stage_c_forward,recovery,landholder,19358.25,73.0,41.66451055900014
stage_c_forward,recovery,landholder,19723.5,74.0,41.66490769338783
stage_c_forward,recovery,landholder,20088.75,75.0,41.66526098135375
stage_c_forward,recovery,landholder,20454.0,76.0,41.665571012138294
stage_c_forward,recovery,landholder,20819.25,77.0,41.66584941261379
stage_c_forward,recovery,landholder,21184.5,78.0,41.666098646672346
stage_c_forward,recovery,landholder,21549.75,79.0,41.666322244562494
stage_c_forward,recovery,landholder,21915.0,80.0,41.666517774136295
