run_id,stage,obs_name,time_days_stage,time_years_total,head_m
stage_c_forward,ops_stage_4,landholder,365.25,16.0,40.4927592308791
stage_c_forward,ops_stage_4,landholder,730.5,17.0,40.439061122146036
stage_c_forward,ops_stage_4,landholder,1095.75,18.0,40.39433291862706
stage_c_forward,ops_stage_4,landholder,1461.0,19.0,40.356670987689924
stage_c_forward,ops_stage_4,landholder,1826.25,20.0,40.324954694536814
stage_c_forward,recovery,landholder,365.25,21.0,40.34295907658056
stage_c_forward,recovery,landholder,730.5,22.0,40.405472339466634
stage_c_forward,recovery,landholder,1095.75,23.0,40.49158044375348
stage_c_forward,recovery,landholder,1461.0,24.0,40.586532117065076
stage_c_forward,recovery,landholder,1826.25,25.0,40.68388123349882
stage_c_forward,recovery,landholder,2191.5,26.0,40.779728484785934
stage_c_forward,recovery,landholder,2556.75,27.0,40.87154699371796
stage_c_forward,recovery,landholder,2922.0,28.0,40.95775353009282
stage_c_forward,recovery,landholder,3287.25,29.0,41.03735770026455
stage_c_forward,recovery,landholder,3652.5,30.0,41.1097298230114
stage_c_forward,recovery,landholder,4017.75,31.0,41.174089355550166
stage_c_forward,recovery,landholder,4383.0,32.0,41.23010902602556
stage_c_forward,recovery,landholder,4748.25,33.0,41.27929978846409
stage_c_forward,recovery,landholder,5113.5,34.0,41.32332590554385
stage_c_forward,recovery,landholder,5478.75,35.0,41.36318781481228
stage_c_forward,recovery,landholder,5844.0,36.0,41.39943849914254
stage_c_forward,recovery,landholder,6209.25,37.0,41.432431968723066
stage_c_forward,recovery,landholder,6574.5,38.0,41.4624210846778
stage_c_forward,recovery,landholder,6939.75,39.0,41.48962107138564
stage_c_forward,recovery,landholder,7305.0,40.0,41.514251994084674
stage_c_forward,recovery,landholder,7670.25,41.0,41.53652889354351
stage_c_forward,recovery,landholder,8035.5,42.0,41.556637315864336
stage_c_forward,recovery,landholder,8400.75,43.0,41.574768762451555
stage_c_forward,recovery,landholder,8766.0,44.0,41.5911015663038
stage_c_forward,recovery,landholder,9131.25,45.0,41.605801248953235
stage_c_forward,recovery,landholder,9496.5,46.0,41.61901955529602
stage_c_forward,recovery,landholder,9861.75,47.0,41.63090224923577
stage_c_forward,recovery,landholder,10227.0,48.0,41.64157880252901
stage_c_forward,recovery,landholder,10592.25,49.0,41.65116846777448
stage_c_forward,recovery,landholder,10957.5,50.0,41.65977575158556
stage_c_forward,recovery,landholder,11322.75,51.0,41.66750316634868
stage_c_forward,recovery,landholder,11688.0,52.0,41.67443344381396
stage_c_forward,recovery,landholder,12053.25,53.0,41.68065983071987
stage_c_forward,recovery,landholder,12418.5,54.0,41.686244555834
stage_c_forward,recovery,landholder,12783.75,55.0,41.691251917815045
stage_c_forward,recovery,landholder,13149.0,56.0,41.69574218689268
stage_c_forward,recovery,landholder,13514.25,57.0,41.69976557989498
stage_c_forward,recovery,landholder,13879.5,58.0,41.70337587176181
stage_c_forward,recovery,landholder,14244.75,59.0,41.706614189863316
stage_c_forward,recovery,landholder,14610.0,60.0,41.70951658801293
stage_c_forward,recovery,landholder,14975.25,61.0,41.71211884095043
stage_c_forward,recovery,landholder,15340.5,62.0,41.71445011881513
stage_c_forward,recovery,landholder,15705.75,63.0,41.71653937879257
stage_c_forward,recovery,landholder,16071.0,64.0,41.718413333119635
stage_c_forward,recovery,landholder,16436.25,65.0,41.7200924904062
stage_c_forward,recovery,landholder,16801.5,66.0,41.72159906249163
stage_c_forward,recovery,landholder,17166.75,67.0,41.722949608739846
stage_c_forward,recovery,landholder,17532.0,68.0,41.72416027912269
stage_c_forward,recovery,landholder,17897.25,69.0,41.72524546028577
stage_c_forward,recovery,landholder,18262.5,70.0,41.72621671399136
stage_c_forward,recovery,landholder,18627.75,71.0,41.72708841604722
stage_c_forward,recovery,landholder,18993.0,72.0,41.727870198408226
stage_c_forward,recovery,landholder,19358.25,73.0,41.728569809676046
stage_c_forward,recovery,landholder,19723.5,74.0,41.729196704745924
stage_c_forward,recovery,landholder,20088.75,75.0,41.729758605085564
stage_c_forward,recovery,landholder,20454.0,76.0,41.73026212519092
stage_c_forward,recovery,landholder,20819.25,77.0,41.730713525741834
stage_c_forward,recovery,landholder,21184.5,78.0,41.73111712841803
stage_c_forward,recovery,landholder,21549.75,79.0,41.73148091248807
stage_c_forward,recovery,landholder,21915.0,80.0,41.73180611893809
stage_c_forward,recovery,landholder,22280.25,81.0,41.73209797114412
stage_c_forward,recovery,landholder,22645.5,82.0,41.732358454289475
stage_c_forward,recovery,landholder,23010.75,83.0,41.732592686202146
stage_c_forward,recovery,landholder,23376.0,84.0,41.7328028799289
stage_c_forward,recovery,landholder,23741.25,85.0,41.732991383930845
stage_c_forward,recovery,landholder,24106.5,86.0,41.73315896885075
stage_c_forward,recovery,landholder,24471.75,87.0,41.73331124943067
stage_c_forward,recovery,landholder,24837.0,88.0,41.7334471756098
stage_c_forward,recovery,landholder,25202.25,89.0,41.73356876139459
stage_c_forward,recovery,landholder,25567.5,90.0,41.733676136131436
stage_c_forward,recovery,landholder,25932.75,91.0,41.733774370179624
stage_c_forward,recovery,landholder,26298.0,92.0,41.73386111726944
stage_c_forward,recovery,landholder,26663.25,93.0,41.73393950711929
stage_c_forward,recovery,landholder,27028.5,94.0,41.734009738967345
stage_c_forward,recovery,landholder,27393.75,95.0,41.73407232936241
stage_c_forward,recovery,landholder,27759.0,96.0,41.73412878527121
stage_c_forward,recovery,landholder,28124.25,97.0,41.73417980866898
stage_c_forward,recovery,landholder,28489.5,98.0,41.7342240122126
stage_c_forward,recovery,landholder,28854.75,99.0,41.73426375841792
stage_c_forward,recovery,landholder,29220.0,100.0,41.734301199342035
stage_c_forward,recovery,landholder,29585.25,101.0,41.73433303176198
stage_c_forward,recovery,landholder,29950.5,102.0,41.73436325426731
stage_c_forward,recovery,landholder,30315.75,103.0,41.73439016728296
stage_c_forward,recovery,landholder,30681.0,104.0,41.734413961914434
stage_c_forward,recovery,landholder,31046.25,105.0,41.734435235238436
stage_c_forward,recovery,landholder,31411.5,106.0,41.73445346258369
stage_c_forward,recovery,landholder,31776.75,107.0,41.734470737711305
stage_c_forward,recovery,landholder,32142.0,108.0,41.734485867546105
stage_c_forward,recovery,landholder,32507.25,109.0,41.73449933093287
stage_c_forward,recovery,landholder,32872.5,110.0,41.734511895024546
stage_c_forward,recovery,landholder,33237.75,111.0,41.73452279194974
stage_c_forward,recovery,landholder,33603.0,112.0,41.73453299003852
stage_c_forward,recovery,landholder,33968.25,113.0,41.73454182373037
stage_c_forward,recovery,landholder,34333.5,114.0,41.73455007425256
stage_c_forward,recovery,landholder,34698.75,115.0,41.734557971023364
stage_c_forward,recovery,landholder,35064.0,116.0,41.73456482704108
stage_c_forward,recovery,landholder,35429.25,117.0,41.73457200364237
stage_c_forward,recovery,landholder,35794.5,118.0,41.73457394954972
stage_c_forward,recovery,landholder,36159.75,119.0,41.7345792101401
stage_c_forward,recovery,landholder,36525.0,120.0,41.734587160427225
stage_c_forward,predevelopment,pit_margin,1.0,0.0027378507871321013,46.15840451841159
stage_c_forward,ops_stage_1,pit_margin,365.25,1.0,39.141413511968196
stage_c_forward,ops_stage_1,pit_margin,730.5,2.0,38.12842239920703
stage_c_forward,ops_stage_1,pit_margin,1095.75,3.0,37.74744883037265
stage_c_forward,ops_stage_1,pit_margin,1461.0,4.0,37.53530234769363
stage_c_forward,ops_stage_1,pit_margin,1826.25,5.0,37.393429669825316
stage_c_forward,ops_stage_2,pit_margin,365.25,6.0,21.122563824588045
stage_c_forward,ops_stage_2,pit_margin,730.5,7.0,19.18529468817281
stage_c_forward,ops_stage_2,pit_margin,1095.75,8.0,18.471228384868883
stage_c_forward,ops_stage_2,pit_margin,1461.0,9.0,18.058208729609337
stage_c_forward,ops_stage_2,pit_margin,1826.25,10.0,17.771911797098262
stage_c_forward,ops_stage_3,pit_margin,365.25,11.0,2.8798790344466756
stage_c_forward,ops_stage_3,pit_margin,730.5,12.0,0.9918451052183974
